Left	Right	k	Cumulative	Norm	RAS	StdErr
<6DT23>	FIN2	6	True	2627025	0.11541410421042901	2.7421437331438673e-4
<6DT23>	FIN2	7	True	2627025	0.12436045163784815	2.8084517642625446e-4
<6DT23>	FIN2	8	True	2627025	0.1319517050028269	2.958539830871267e-4
<6DT23>	FIN2	9	True	2627025	0.13843142506561215	3.0752996676504705e-4
<6DT23>	FIN2	10	True	2627025	0.14399386943228956	3.123173889291307e-4
<6DT23>	GBR2	2	True	2627025	4.633455903305828e-2	1.592449138239576e-4
<6DT23>	GBR2	3	True	2627025	7.247975745623264e-2	2.067709209603869e-4
<6DT23>	GBR2	4	True	2627025	9.054464886317248e-2	2.330954831301262e-4
<6DT23>	GBR2	5	True	2627025	0.10435222523363215	2.5572780284611416e-4
<6DT23>	GBR2	6	True	2627025	0.1154154531833061	2.741471366303854e-4
<6DT23>	GBR2	7	True	2627025	0.12436455173317833	2.807624979377835e-4
<6DT23>	GBR2	8	True	2627025	0.13195869767238966	2.957958373475088e-4
<6DT23>	GBR2	9	True	2627025	0.13844049036970912	3.074590824639994e-4
<6DT23>	GBR2	10	True	2627025	0.1440042240287838	3.122378506103062e-4
<6DT23>	IBS2	2	True	2627025	4.6328980682022555e-2	1.5923712939184436e-4
<6DT23>	IBS2	3	True	2627025	7.247170142216819e-2	2.0675478402881354e-4
<6DT23>	IBS2	4	True	2627025	9.053396540809122e-2	2.330630414584113e-4
<6DT23>	IBS2	5	True	2627025	0.10433882614817346	2.5569417124512295e-4
<6DT23>	IBS2	6	True	2627025	0.11540038274328988	2.741020755907441e-4
<6DT23>	IBS2	7	True	2627025	0.1243476030508891	2.8071824279282724e-4
<6DT23>	IBS2	8	True	2627025	0.13194041422014102	2.957554405416248e-4
<6DT23>	IBS2	9	True	2627025	0.13842078469171828	3.074096019346837e-4
<6DT23>	IBS2	10	True	2627025	0.14398302262064488	3.1216658563287385e-4
<6DT23>	TSI2	2	True	2627025	4.63224315392071e-2	1.592062495428767e-4
<6DT23>	TSI2	3	True	2627025	7.246484775236879e-2	2.0671830739500625e-4
<6DT23>	TSI2	4	True	2627025	9.052794918749774e-2	2.3302448673890826e-4
<6DT23>	TSI2	5	True	2627025	0.10433490717591587	2.556708341916887e-4
<6DT23>	TSI2	6	True	2627025	0.11539842325716107	2.7410380030539844e-4
<6DT23>	TSI2	7	True	2627025	0.12434692692847839	2.8072669606294103e-4
<6DT23>	TSI2	8	True	2627025	0.13194105408933957	2.95762327914693e-4
<6DT23>	TSI2	9	True	2627025	0.13842260641564	3.074349781028246e-4
<6DT23>	TSI2	10	True	2627025	0.14398596819415024	3.1221011906623793e-4
<6DT23>	CHB2	2	True	2627025	4.6294951532438774e-2	1.5915434480555314e-4
<6DT23>	CHB2	3	True	2627025	7.241416498974251e-2	2.0662887158143058e-4
<6DT23>	CHB2	4	True	2627025	9.045783540297674e-2	2.329205664969684e-4
<6DT23>	CHB2	5	True	2627025	0.1042494705404535	2.5547290717158354e-4
<6DT23>	CHB2	6	True	2627025	0.11529932260648346	2.7390505788211654e-4
<6DT23>	CHB2	7	True	2627025	0.12423533528731864	2.804793839120082e-4
<6DT23>	CHB2	8	True	2627025	0.13182000005464914	2.9546330948017753e-4
<6DT23>	CHB2	9	True	2627025	0.13829290577443262	3.0712080171749786e-4
<6DT23>	CHB2	10	True	2627025	0.14385059484051016	3.1193227958674526e-4
<6DT23>	YRI2	2	True	2627025	4.6167829715036024e-2	1.5859830200802737e-4
<6DT23>	YRI2	3	True	2627025	7.214118994825304e-2	2.0560830700957393e-4
<6DT23>	YRI2	4	True	2627025	9.003563056345189e-2	2.3145749601676338e-4
<6DT23>	YRI2	5	True	2627025	0.10367304496621864	2.5356251011746366e-4
<6DT23>	YRI2	6	True	2627025	0.11457003010376116	2.715080304545599e-4
<6DT23>	YRI2	7	True	2627025	0.12335890181769062	2.7772829419926384e-4
<6DT23>	YRI2	8	True	2627025	0.1307956284063856	2.9231885177142885e-4
<6DT23>	YRI2	9	True	2627025	0.13712814196395406	3.034507314550405e-4
<6DT23>	YRI2	10	True	2627025	0.14254909931159684	3.0795364876037775e-4
<6DT3>	CEU2	2	True	19953076	4.604199770408555e-2	9.13906235987866e-5
<6DT3>	CEU2	3	True	19953076	7.209241848999336e-2	1.257977552935692e-4
<6DT3>	CEU2	4	True	19953076	9.02027098865957e-2	1.4240173223811135e-4
<6DT3>	CEU2	5	True	19953076	0.104027517299232	1.612125048275437e-4
<6DT3>	CEU2	6	True	19953076	0.11500639088088278	1.7590462082212185e-4
<6DT3>	CEU2	7	True	19953076	0.1239280003383114	1.860979587519156e-4
<6DT3>	CEU2	8	True	19953076	0.13142839983747198	1.9504097631781105e-4
<6DT3>	CEU2	9	True	19953076	0.13788943294014164	2.0418417231728725e-4
<6DT3>	CEU2	10	True	19953076	0.14345135061034842	2.092563857662246e-4
<6DT3>	FIN2	2	True	19953076	4.604755946442785e-2	9.140718060157539e-5
<6DT3>	FIN2	3	True	19953076	7.209835354884896e-2	1.2581434048815533e-4
<6DT3>	FIN2	4	True	19953076	9.020754132520983e-2	1.4243242811813793e-4
<6DT3>	FIN2	5	True	19953076	0.10403051169581906	1.6124925310182612e-4
<6DT3>	FIN2	6	True	19953076	0.11500774173065875	1.759422675104056e-4
<6DT3>	FIN2	7	True	19953076	0.12392706644618276	1.8612996931119196e-4
<6DT3>	FIN2	8	True	19953076	0.13142561211134185	1.95080232611356e-4
<6DT3>	FIN2	9	True	19953076	0.137884577734425	2.0421239700191084e-4
<6DT3>	FIN2	10	True	19953076	0.14344513499634703	2.0929091454735248e-4
<6DT3>	GBR2	2	True	19953076	4.604227804443313e-2	9.140117483331268e-5
<6DT3>	GBR2	3	True	19953076	7.209339299054422e-2	1.258070225863377e-4
<6DT3>	GBR2	4	True	19953076	9.020450719680734e-2	1.4241281568374003e-4
<6DT3>	GBR2	5	True	19953076	0.10402987151375884	1.6122478026958385e-4
<6DT3>	GBR2	6	True	19953076	0.11500935095043573	1.7591823967323068e-4
<6DT3>	GBR2	7	True	19953076	0.12393138579488004	1.8611695050775316e-4
<6DT3>	GBR2	8	True	19953076	0.13143232128748553	1.9505973577850448e-4
<6DT3>	GBR2	9	True	19953076	0.13789369022093997	2.0419902588328956e-4
<6DT3>	GBR2	10	True	19953076	0.14345605271447406	2.092759589960761e-4
<6DT3>	IBS2	2	True	19953076	4.6037308208709715e-2	9.139154387839057e-5
<6DT3>	IBS2	3	True	19953076	7.208513232794399e-2	1.2578951268495808e-4
<6DT3>	IBS2	4	True	19953076	9.019347502634485e-2	1.4238861131197358e-4
<6DT3>	IBS2	5	True	19953076	0.10401632954094034	1.6120157698856243e-4
<6DT3>	IBS2	6	True	19953076	0.11499377506171665	1.7588931978113146e-4
<6DT3>	IBS2	7	True	19953076	0.12391390633084301	1.8607004839926348e-4
<6DT3>	IBS2	8	True	19953076	0.13141296562375604	1.9500555346084616e-4
<6DT3>	IBS2	9	True	19953076	0.13787267735179326	2.0413254543337687e-4
<6DT3>	IBS2	10	True	19953076	0.14343338913186693	2.091849144475233e-4
<6DT3>	TSI2	2	True	19953076	4.60308969761998e-2	9.13782295231565e-5
<6DT3>	TSI2	3	True	19953076	7.207834187236764e-2	1.257733097121172e-4
<6DT3>	TSI2	4	True	19953076	9.018783465003694e-2	1.423790390958566e-4
<6DT3>	TSI2	5	True	19953076	0.10401269720924002	1.6120592863400383e-4
<6DT3>	TSI2	6	True	19953076	0.11499175961879854	1.759108608958456e-4
<6DT3>	TSI2	7	True	19953076	0.12391366600508599	1.8611168496909632e-4
<6DT3>	TSI2	8	True	19953076	0.13141448203871164	1.9506356182895232e-4
<6DT3>	TSI2	9	True	19953076	0.13787561113980865	2.041990237587683e-4
<6DT3>	TSI2	10	True	19953076	0.1434378911230099	2.092676647292997e-4
<6DT3>	CHB2	2	True	19953076	4.6003690541917795e-2	9.134582076136168e-5
<6DT3>	CHB2	3	True	19953076	7.202783452714989e-2	1.2575686996960705e-4
<6DT3>	CHB2	4	True	19953076	9.011778112024263e-2	1.4237284064821026e-4
<6DT3>	CHB2	5	True	19953076	0.10392675225306683	1.6115606535697715e-4
<6DT3>	CHB2	6	True	19953076	0.11489243885787011	1.7582672241113972e-4
<6DT3>	CHB2	7	True	19953076	0.12380326077478639	1.860118322091687e-4
<6DT3>	CHB2	8	True	19953076	0.13129399121962512	1.949276518992436e-4
<6DT3>	CHB2	9	True	19953076	0.1377470978349999	2.0404866547825274e-4
<6DT3>	CHB2	10	True	19953076	0.14330282922664433	2.0910853851250602e-4
<6DT3>	YRI2	2	True	19953076	4.587615630458858e-2	9.090466349113139e-5
<6DT3>	YRI2	3	True	19953076	7.175645642663958e-2	1.2486129491925922e-4
<6DT3>	YRI2	4	True	19953076	8.969745746040782e-2	1.4117356702932765e-4
<6DT3>	YRI2	5	True	19953076	0.10335360179195283	1.5951255346917162e-4
<6DT3>	YRI2	6	True	19953076	0.11416783462120736	1.7375157253711425e-4
<6DT3>	YRI2	7	True	19953076	0.12293133029666574	1.8356121060588925e-4
<6DT3>	YRI2	8	True	19953076	0.13027788750347014	1.9216282436412395e-4
<6DT3>	YRI2	9	True	19953076	0.13658935045785367	2.008300534073074e-4
<6DT3>	YRI2	10	True	19953076	0.1420082499942314	2.056050584698203e-4
<M1489>	CEU2	2	True	1404145	4.5812106446403635e-2	2.0518288264550924e-4
<M1489>	CEU2	3	True	1404145	7.168970602611636e-2	2.53572888870817e-4
<M1489>	CEU2	4	True	1404145	8.97123916586726e-2	2.8957357467619715e-4
<M1489>	CEU2	5	True	1404145	0.10336692031798476	3.205080096229242e-4
<M1489>	CEU2	6	True	1404145	0.11414908430353095	3.4089226793734454e-4
<M1489>	CEU2	7	True	1404145	0.12312990629033402	3.613762917091007e-4
<M1489>	CEU2	8	True	1404145	0.13059803828965447	3.7269944989464144e-4
<M1489>	CEU2	9	True	1404145	0.13696631178095586	3.8564890595102724e-4
<M1489>	CEU2	10	True	1404145	0.1426104222428641	3.913235867098924e-4
<M1489>	FIN2	2	True	1404145	4.581746245917779e-2	2.052291775190945e-4
<M1489>	FIN2	3	True	1404145	7.169512444616737e-2	2.536372883134929e-4
<M1489>	FIN2	4	True	1404145	8.971673079993309e-2	2.8964335424521895e-4
<M1489>	FIN2	5	True	1404145	0.10336980573679255	3.2057343425897247e-4
<M1489>	FIN2	6	True	1404145	0.11415062245935839	3.409641520271569e-4
<M1489>	FIN2	7	True	1404145	0.12312960526699791	3.614428549014154e-4
<M1489>	FIN2	8	True	1404145	0.13059612201914855	3.727677801264652e-4
<M1489>	FIN2	9	True	1404145	0.13696219290067296	3.856770040085813e-4
<M1489>	FIN2	10	True	1404145	0.14260429531666777	3.913504058208273e-4
<M1489>	GBR2	2	True	1404145	4.5812592340470526e-2	2.0520789362453535e-4
<M1489>	GBR2	3	True	1404145	7.169049772821473e-2	2.536015121458972e-4
<M1489>	GBR2	4	True	1404145	8.971375319324439e-2	2.895884730404891e-4
<M1489>	GBR2	5	True	1404145	0.10336928614362098	3.20527201882146e-4
<M1489>	GBR2	6	True	1404145	0.11415232853324572	3.4091805415842823e-4
<M1489>	GBR2	7	True	1404145	0.12313402682051167	3.613818099270198e-4
<M1489>	GBR2	8	True	1404145	0.13060317684627218	3.727132835918901e-4
<M1489>	GBR2	9	True	1404145	0.13697230122965406	3.856352417555479e-4
<M1489>	GBR2	10	True	1404145	0.1426163212360707	3.9134087806862465e-4
<M1489>	IBS2	2	True	1404145	4.5808333795401036e-2	2.0515922621825193e-4
<M1489>	IBS2	3	True	1404145	7.168384285370048e-2	2.5357101363235513e-4
<M1489>	IBS2	4	True	1404145	8.970504843737294e-2	2.8958674014110703e-4
<M1489>	IBS2	5	True	1404145	0.10335755244379344	3.2051827989484444e-4
<M1489>	IBS2	6	True	1404145	0.11413870735436521	3.408813078783671e-4
<M1489>	IBS2	7	True	1404145	0.12311868483261025	3.6135157683584785e-4
<M1489>	IBS2	8	True	1404145	0.13058596410728873	3.726687575879324e-4
<M1489>	IBS2	9	True	1404145	0.1369532789738684	3.856141171051189e-4
<M1489>	IBS2	10	True	1404145	0.14259566192543238	3.912647387136336e-4
<M1489>	TSI2	2	True	1404145	4.580257872567469e-2	2.051075654571406e-4
<M1489>	TSI2	3	True	1404145	7.167789787006454e-2	2.535219163852642e-4
<M1489>	TSI2	4	True	1404145	8.969975797846128e-2	2.8949091319572823e-4
<M1489>	TSI2	5	True	1404145	0.10335459521291462	3.2044828986681103e-4
<M1489>	TSI2	6	True	1404145	0.11413734743511922	3.4085239919078947e-4
<M1489>	TSI2	7	True	1404145	0.12311860344093488	3.613265989449672e-4
<M1489>	TSI2	8	True	1404145	0.13058857203222646	3.726698719231192e-4
<M1489>	TSI2	9	True	1404145	0.13695742994932203	3.856166386154443e-4
<M1489>	TSI2	10	True	1404145	0.1426014373430776	3.912943126631898e-4
<M1489>	CHB2	2	True	1404145	4.577354409217487e-2	2.0506548055052175e-4
<M1489>	CHB2	3	True	1404145	7.162549395391546e-2	2.5343368956152866e-4
<M1489>	CHB2	4	True	1404145	8.962844413017772e-2	2.894353804203824e-4
<M1489>	CHB2	5	True	1404145	0.10326651336994515	3.203207268546234e-4
<M1489>	CHB2	6	True	1404145	0.11403618684976145	3.405988322797916e-4
<M1489>	CHB2	7	True	1404145	0.12300722165269598	3.6110512846498476e-4
<M1489>	CHB2	8	True	1404145	0.1304668543406263	3.7240339156351544e-4
<M1489>	CHB2	9	True	1404145	0.13682783741164653	3.853250519298058e-4
<M1489>	CHB2	10	True	1404145	0.1424647584243948	3.9106366297009834e-4
<M1489>	YRI2	2	True	1404145	4.564410235071e-2	2.0437515166314707e-4
<M1489>	YRI2	3	True	1404145	7.135152403369005e-2	2.5221827017839476e-4
<M1489>	YRI2	4	True	1404145	8.920653798981884e-2	2.8773058246084245e-4
<M1489>	YRI2	5	True	1404145	0.10269601447008322	3.180029930494633e-4
<M1489>	YRI2	6	True	1404145	0.11331654630024811	3.378925911998177e-4
<M1489>	YRI2	7	True	1404145	0.12213909871267194	3.5780602188083466e-4
<M1489>	YRI2	8	True	1404145	0.1294562239112127	3.6876642249204826e-4
<M1489>	YRI2	9	True	1404145	0.13567813254939576	3.8123625506680065e-4
<M1489>	YRI2	10	True	1404145	0.14117642171333206	3.8658377624106917e-4
<NO3423>	CEU2	2	True	8028485	4.609082856518954e-2	1.0718197759010898e-4
<NO3423>	CEU2	3	True	8028485	7.200203561277105e-2	1.4137506612997225e-4
<NO3423>	CEU2	4	True	8028485	9.015775973293642e-2	1.5983839946713126e-4
<NO3423>	CEU2	5	True	8028485	0.10391401533440756	1.812351141258461e-4
<NO3423>	CEU2	6	True	8028485	0.11484241975041312	1.988361611981204e-4
<NO3423>	CEU2	7	True	8028485	0.12372090088070364	2.065028685730749e-4
<NO3423>	CEU2	8	True	8028485	0.13120950737974482	2.1535745136510106e-4
<NO3423>	CEU2	9	True	8028485	0.13766307118489446	2.260393711187896e-4
<NO3423>	CEU2	10	True	8028485	0.14325593415902263	2.3166557153325465e-4
<NO3423>	FIN2	2	True	8028485	4.609680984541323e-2	1.0719851247679743e-4
<NO3423>	FIN2	3	True	8028485	7.200839569884833e-2	1.414034575030156e-4
<NO3423>	FIN2	4	True	8028485	9.016303669108996e-2	1.5987498333836257e-4
<NO3423>	FIN2	5	True	8028485	0.10391748686534046	1.8127064123429302e-4
<NO3423>	FIN2	6	True	8028485	0.11484424315486104	1.9886001195656915e-4
<NO3423>	FIN2	7	True	8028485	0.12372031662082773	2.0653279147654792e-4
<NO3423>	FIN2	8	True	8028485	0.13120746247017895	2.1538173879214086e-4
<NO3423>	FIN2	9	True	8028485	0.1376595206825715	2.2605314469051262e-4
<NO3423>	FIN2	10	True	8028485	0.14325075222335437	2.316940910721963e-4
<NO3423>	GBR2	2	True	8028485	4.609119552569502e-2	1.0719063400331169e-4
<NO3423>	GBR2	3	True	8028485	7.200288875915604e-2	1.4137600566191375e-4
<NO3423>	GBR2	4	True	8028485	9.015934646127592e-2	1.5984558041238082e-4
<NO3423>	GBR2	5	True	8028485	0.10391616625334306	1.812426136664951e-4
<NO3423>	GBR2	6	True	8028485	0.1148449110968528	1.9883488217138203e-4
<NO3423>	GBR2	7	True	8028485	0.12372358398903992	2.064984644066801e-4
<NO3423>	GBR2	8	True	8028485	0.13121284450709977	2.1535887873772448e-4
<NO3423>	GBR2	9	True	8028485	0.13766690264992054	2.260490969319209e-4
<NO3423>	GBR2	10	True	8028485	0.1432601809037626	2.3168706964366497e-4
<NO3423>	IBS2	2	True	8028485	4.608616101057093e-2	1.0717052732227704e-4
<NO3423>	IBS2	3	True	8028485	7.199477977773004e-2	1.4136850989962584e-4
<NO3423>	IBS2	4	True	8028485	9.014869881309814e-2	1.5984242945694924e-4
<NO3423>	IBS2	5	True	8028485	0.10390321402333005	1.812277339222748e-4
<NO3423>	IBS2	6	True	8028485	0.11482994197120222	1.9879496831059216e-4
<NO3423>	IBS2	7	True	8028485	0.12370662234590507	2.0645055433879953e-4
<NO3423>	IBS2	8	True	8028485	0.13119404636532703	2.1530036728843106e-4
<NO3423>	IBS2	9	True	8028485	0.1376465654123145	2.2596932807778748e-4
<NO3423>	IBS2	10	True	8028485	0.14323806451415833	2.3157475129935315e-4
<NO3423>	TSI2	2	True	8028485	4.607987327977478e-2	1.071430314608245e-4
<NO3423>	TSI2	3	True	8028485	7.198828919777522e-2	1.4132714949337984e-4
<NO3423>	TSI2	4	True	8028485	9.01432574733828e-2	1.5979177392322507e-4
<NO3423>	TSI2	5	True	8028485	0.10389976202887352	1.8119881859337305e-4
<NO3423>	TSI2	6	True	8028485	0.11482830672228193	1.9879123812137768e-4
<NO3423>	TSI2	7	True	8028485	0.12370705176927024	2.064637007109295e-4
<NO3423>	TSI2	8	True	8028485	0.13119626169166657	2.153253162947362e-4
<NO3423>	TSI2	9	True	8028485	0.13765028372043278	2.2600957398703206e-4
<NO3423>	TSI2	10	True	8028485	0.14324366125293692	2.3162744306093355e-4
<NO3423>	CHB2	2	True	8028485	4.605295154603507e-2	1.0712018912333337e-4
<NO3423>	CHB2	3	True	8028485	7.193858696088161e-2	1.4128085179102007e-4
<NO3423>	CHB2	4	True	8028485	9.007327726782127e-2	1.5976381162528659e-4
<NO3423>	CHB2	5	True	8028485	0.10381394534215303	1.8111369821734673e-4
<NO3423>	CHB2	6	True	8028485	0.1147294758896134	1.9867951932889914e-4
<NO3423>	CHB2	7	True	8028485	0.12359705708011913	2.0636400586090516e-4
<NO3423>	CHB2	8	True	8028485	0.1310763049958805	2.1518103805432212e-4
<NO3423>	CHB2	9	True	8028485	0.1375230849596748	2.2582878488316843e-4
<NO3423>	CHB2	10	True	8028485	0.14310966601179326	2.3147356214291265e-4
<NO3423>	YRI2	2	True	8028485	4.59236984075483e-2	1.0662407569214308e-4
<NO3423>	YRI2	3	True	8028485	7.166545179593745e-2	1.403854880764004e-4
<NO3423>	YRI2	4	True	8028485	8.96515202699248e-2	1.5851846870251283e-4
<NO3423>	YRI2	5	True	8028485	0.10324012088267755	1.7940018485941269e-4
<NO3423>	YRI2	6	True	8028485	0.11400475277951559	1.9650010100527658e-4
<NO3423>	YRI2	7	True	8028485	0.1227253276777565	2.038269987603641e-4
<NO3423>	YRI2	8	True	8028485	0.13006091198431358	2.1232038613590567e-4
<NO3423>	YRI2	9	True	8028485	0.13636515659999593	2.2250885615863022e-4
<NO3423>	YRI2	10	True	8028485	0.1418131713576871	2.2783556504042487e-4
<NA12889>	CEU2	2	True	77818002	4.625120490333504e-2	8.300605176997395e-5
<NA12889>	CEU2	3	True	77818002	7.25327485555976e-2	1.1573441072257772e-4
<NA12889>	CEU2	4	True	77818002	9.088639320694152e-2	1.3225668483679017e-4
<NA12889>	CEU2	5	True	77818002	0.10493299951313874	1.5204512753722415e-4
<NA12889>	CEU2	6	True	77818002	0.11610889633634697	1.6704731560027636e-4
<NA12889>	CEU2	7	True	77818002	0.12520132972984374	1.7810461179083062e-4
<NA12889>	CEU2	8	True	77818002	0.13285958744806417	1.868705215770671e-4
<NA12889>	CEU2	9	True	77818002	0.13943685672321535	1.961240194742931e-4
<NA12889>	CEU2	10	True	77818002	0.14510563255837944	2.014322236810097e-4
<NA12889>	FIN2	2	True	77818002	4.625721552458001e-2	8.30158152344653e-5
<NA12889>	FIN2	3	True	77818002	7.253950248535751e-2	1.1574953797194865e-4
<NA12889>	FIN2	4	True	77818002	9.089232655960548e-2	1.3228062980363402e-4
<NA12889>	FIN2	5	True	77818002	0.10493743641218094	1.520680215470603e-4
<NA12889>	FIN2	6	True	77818002	0.11611162276137689	1.6707101688874482e-4
<NA12889>	FIN2	7	True	77818002	0.12520186955007637	1.7812338382231204e-4
<NA12889>	FIN2	8	True	77818002	0.1328585047936931	1.8689478183678908e-4
<NA12889>	FIN2	9	True	77818002	0.1394339922215819	1.9613926638164465e-4
<NA12889>	FIN2	10	True	77818002	0.14510146475801705	2.014438352246123e-4
<NA12889>	GBR2	2	True	77818002	4.6251915737290886e-2	8.301388125830103e-5
<NA12889>	GBR2	3	True	77818002	7.253423059725196e-2	1.1573568960638846e-4
<NA12889>	GBR2	4	True	77818002	9.088877509374349e-2	1.3226054881438175e-4
<NA12889>	GBR2	5	True	77818002	0.10493602449526969	1.520515773652885e-4
<NA12889>	GBR2	6	True	77818002	0.11611256899662492	1.6705325252940078e-4
<NA12889>	GBR2	7	True	77818002	0.12520549926397284	1.781135952884346e-4
<NA12889>	GBR2	8	True	77818002	0.13286431702785484	1.8687970710474968e-4
<NA12889>	GBR2	9	True	77818002	0.13944195544852878	1.9613570324037848e-4
<NA12889>	GBR2	10	True	77818002	0.14511115141180975	2.0144799615508404e-4
<NA12889>	IBS2	2	True	77818002	4.6247127092410543e-2	8.29997805841735e-5
<NA12889>	IBS2	3	True	77818002	7.252630738750361e-2	1.1572907463563848e-4
<NA12889>	IBS2	4	True	77818002	9.087812532240663e-2	1.3225431835801017e-4
<NA12889>	IBS2	5	True	77818002	0.10492309839762298	1.5204665700659252e-4
<NA12889>	IBS2	6	True	77818002	0.11609769310558432	1.6704080791453928e-4
<NA12889>	IBS2	7	True	77818002	0.12518880712019795	1.780862295945049e-4
<NA12889>	IBS2	8	True	77818002	0.13284575775740404	1.8684606537817955e-4
<NA12889>	IBS2	9	True	77818002	0.13942184030398383	1.9609347257167571e-4
<NA12889>	IBS2	10	True	77818002	0.14508938742061533	2.013799694623137e-4
<NA12889>	TSI2	2	True	77818002	4.6240357909545685e-2	8.298376746294987e-5
<NA12889>	TSI2	3	True	77818002	7.25189357305053e-2	1.1570893415868767e-4
<NA12889>	TSI2	4	True	77818002	9.087172546894424e-2	1.322428180336662e-4
<NA12889>	TSI2	5	True	77818002	0.10491845193328145	1.520489228097892e-4
<NA12889>	TSI2	6	True	77818002	0.11609460479459838	1.6705676237690443e-4
<NA12889>	TSI2	7	True	77818002	0.12518737230101695	1.7811973797586718e-4
<NA12889>	TSI2	8	True	77818002	0.13284606124330786	1.868897525071164e-4
<NA12889>	TSI2	9	True	77818002	0.1394236600567425	1.9614358803426632e-4
<NA12889>	TSI2	10	True	77818002	0.1450927634909446	2.0144432237010417e-4
<NA12889>	CHB2	2	True	77818002	4.621324085533495e-2	8.296705514498101e-5
<NA12889>	CHB2	3	True	77818002	7.246880231473124e-2	1.156832811863891e-4
<NA12889>	CHB2	4	True	77818002	9.080205445837017e-2	1.3222282220899648e-4
<NA12889>	CHB2	5	True	77818002	0.1048326794729464	1.5198295551458385e-4
<NA12889>	CHB2	6	True	77818002	0.11599536985371754	1.6696000728817073e-4
<NA12889>	CHB2	7	True	77818002	0.12507677150905983	1.780026647197898e-4
<NA12889>	CHB2	8	True	77818002	0.1327255803258422	1.8675186109959815e-4
<NA12889>	CHB2	9	True	77818002	0.1392951943545312	1.9599814535327018e-4
<NA12889>	CHB2	10	True	77818002	0.14495760652344228	2.0130771958896078e-4
<NA12889>	YRI2	2	True	77818002	4.608393144105304e-2	8.251022144315107e-5
<NA12889>	YRI2	3	True	77818002	7.219334320856269e-2	1.1479937881271642e-4
<NA12889>	YRI2	4	True	77818002	9.037536862828756e-2	1.3101864802520045e-4
<NA12889>	YRI2	5	True	77818002	0.1042504351554633	1.5031949485733387e-4
<NA12889>	YRI2	6	True	77818002	0.11525881725193494	1.6487508493254725e-4
<NA12889>	YRI2	7	True	77818002	0.12419023566221853	1.7553440565350672e-4
<NA12889>	YRI2	8	True	77818002	0.13169189719170327	1.839419686438999e-4
<NA12889>	YRI2	9	True	77818002	0.13811668701273797	1.9272898590080994e-4
<NA12889>	YRI2	10	True	77818002	0.1436392173723767	1.977143824730782e-4
<NA12890>	CEU2	2	True	77818002	4.625152417856937e-2	8.30141657451492e-5
<NA12890>	CEU2	3	True	77818002	7.253367524865327e-2	1.1579194735264474e-4
<NA12890>	CEU2	4	True	77818002	9.088519589169286e-2	1.323646430048114e-4
<NA12890>	CEU2	5	True	77818002	0.10493264778046349	1.521725841056214e-4
<NA12890>	CEU2	6	True	77818002	0.11610810261943921	1.6720530498037656e-4
<NA12890>	CEU2	7	True	77818002	0.12519991710253106	1.783006794897041e-4
<NA12890>	CEU2	8	True	77818002	0.13285806357121677	1.8701482504341813e-4
<NA12890>	CEU2	9	True	77818002	0.1394358463363299	1.9623149496713306e-4
<NA12890>	CEU2	10	True	77818002	0.14510616307193808	2.0159968105253447e-4
<NA12890>	FIN2	2	True	77818002	4.625752973247924e-2	8.302414543941433e-5
<NA12890>	FIN2	3	True	77818002	7.254041036634547e-2	1.1580743889484066e-4
<NA12890>	FIN2	4	True	77818002	9.089112732340619e-2	1.3238988546927972e-4
<NA12890>	FIN2	5	True	77818002	0.10493708405022888	1.521970068777263e-4
<NA12890>	FIN2	6	True	77818002	0.11611082056579074	1.6723109733348486e-4
<NA12890>	FIN2	7	True	77818002	0.12520043695150151	1.7832224617313742e-4
<NA12890>	FIN2	8	True	77818002	0.13285694895620243	1.8704232917239925e-4
<NA12890>	FIN2	9	True	77818002	0.1394329361293206	1.9625062046183818e-4
<NA12890>	FIN2	10	True	77818002	0.14510194231295526	2.01615057776152e-4
<NA12890>	GBR2	2	True	77818002	4.625223288466866e-2	8.302200047487068e-5
<NA12890>	GBR2	3	True	77818002	7.253515319796097e-2	1.1579296665201197e-4
<NA12890>	GBR2	4	True	77818002	9.08875714786552e-2	1.3236791757246654e-4
<NA12890>	GBR2	5	True	77818002	0.10493566818275366	1.5217821807834438e-4
<NA12890>	GBR2	6	True	77818002	0.11611176771760238	1.6721086277400073e-4
<NA12890>	GBR2	7	True	77818002	0.12520408137767625	1.7830908261518732e-4
<NA12890>	GBR2	8	True	77818002	0.13286278298172896	1.8702392668125132e-4
<NA12890>	GBR2	9	True	77818002	0.13944094015097627	1.9624351804973015e-4
<NA12890>	GBR2	10	True	77818002	0.14511168163919783	2.0161599155317384e-4
<NA12890>	IBS2	2	True	77818002	4.624744116467607e-2	8.300799165480947e-5
<NA12890>	IBS2	3	True	77818002	7.252720820734207e-2	1.1578680968419764e-4
<NA12890>	IBS2	4	True	77818002	9.087688843147533e-2	1.323620301186643e-4
<NA12890>	IBS2	5	True	77818002	0.10492270780370745	1.521737912564868e-4
<NA12890>	IBS2	6	True	77818002	0.11609686479926459	1.671982891141336e-4
<NA12890>	IBS2	7	True	77818002	0.12518735256632502	1.7828183636659336e-4
<NA12890>	IBS2	8	True	77818002	0.13284417806416754	1.8699012230958604e-4
<NA12890>	IBS2	9	True	77818002	0.13942076021971236	1.9620098248476227e-4
<NA12890>	IBS2	10	True	77818002	0.14508984193045527	2.0154739773125044e-4
<NA12890>	TSI2	2	True	77818002	4.6240665923719795e-2	8.299200845876626e-5
